subj_id,inclusion,block,trial,task,alpha,angle_sigma,orientation,stimulus,response,accuracy,response_time,confidence,increase_presses,decrease_presses,BOLD_rTPJ,BOLD_pMFC,BOLD_FPm,BOLD_FPl,BOLD_preSMA,BOLD_vmPFC
18MP02969,0,4,8667,Discrimination,0.0502005388166102,4.79822904919673,-45,0,1,0,1.10033170000042,4,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8668,Discrimination,0.0502005388166102,4.79822904919673,45,1,0,0,1.01663439999993,3,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8669,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,1.13426789999994,3,0,3,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8670,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,1.15048719999959,3,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8671,Discrimination,0.0502005388166102,4.79822904919673,45,1,0,0,1.31732569999986,5,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8672,Discrimination,0.0502005388166102,4.79822904919673,45,1,0,0,0.866976599999361,5,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8673,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.783677499999612,5,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8674,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.716673400000218,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8675,Discrimination,0.0502005388166102,4.79822904919673,45,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8676,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.966628799999853,5,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8677,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,1.33359300000029,5,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8678,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,1.0000344,4,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8753,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.964476200000718,5,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8754,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.733313099999577,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8755,Discrimination,0.0502005388166102,4.79822904919673,45,1,0,0,0.950007100000221,5,3,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8756,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.964840800000275,4,2,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8757,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,1.04995700000018,5,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8758,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.767146899999716,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8759,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,0.799915699999474,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8760,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,0.716739600000437,4,3,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8761,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.733295500000168,5,1,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8762,Discrimination,0.0502005388166102,4.79822904919673,-45,0,1,0,1.11728420000054,3,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8763,Discrimination,0.0502005388166102,4.79822904919673,45,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8764,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,1.01650859999972,4,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8765,Discrimination,0.0502005388166102,4.79822904919673,45,1,0,0,0.81673580000006,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8766,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,0.933509100000265,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8767,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,1.03379810000024,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8768,Discrimination,0.0502005388166102,4.79822904919673,-45,0,1,0,1.25003820000074,5,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8769,Discrimination,0.0502005388166102,4.79822904919673,45,1,0,0,1.05022790000021,5,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8770,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,1.33311729999969,3,1,4,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8771,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,0.783184199999596,4,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8772,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.86675170000035,3,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8773,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,0.733323700000255,3,0,3,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8774,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,0.783497100000204,3,0,3,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8775,Discrimination,0.0502005388166102,4.79822904919673,45,1,1,1,0.833587400000397,3,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8776,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,0.699919599999703,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8777,Discrimination,0.0502005388166102,4.79822904919673,-45,0,1,0,0.850242999999864,3,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8778,Discrimination,0.0502005388166102,4.79822904919673,-45,0,0,1,0.883658599999762,3,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8353,Detection,0,4.79822904919673,0.817879160253084,0,0,1,1.13327389999995,2,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8354,Detection,0,4.79822904919673,-1.8958561047087,0,0,1,1.10016660000019,2,0,4,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8355,Detection,0,4.79822904919673,0.467914738727824,0,0,1,0.86674979999998,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8356,Detection,0,4.79822904919673,-0.21687745195715,0,1,0,1.0513390000001,2,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8357,Detection,0.055,4.79822904919673,-0.059673899014609,1,1,1,0.933569100000113,6,1,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8358,Detection,0.055,4.79822904919673,-1.56735594229277,1,1,1,0.90023999999994,2,1,3,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8359,Detection,0.055,4.79822904919673,-0.298011415259514,1,0,0,1.16867619999994,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8360,Detection,0,4.79822904919673,-1.39859125677154,0,0,1,0.933173200000056,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8361,Detection,0,4.79822904919673,1.00969835444641,0,0,1,1.16685740000003,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8362,Detection,0,4.79822904919673,-0.88772594111405,0,1,0,1.01667829999997,2,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8363,Detection,0.055,4.79822904919673,1.41705905817923,1,0,0,1.05009529999961,2,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8364,Detection,0,4.79822904919673,0.727563273273697,0,0,1,1.15025930000002,2,0,4,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8365,Detection,0,4.79822904919673,-0.301142634077079,0,0,1,0.866897800000061,2,0,3,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8366,Detection,0.055,4.79822904919673,0.727220308135915,1,1,1,0.816713199999867,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8367,Detection,0.055,4.79822904919673,-0.0678670936927134,1,1,1,0.933291400000144,3,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8368,Detection,0.055,4.79822904919673,-0.737391643069899,1,1,1,1.03341920000003,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8369,Detection,0,4.79822904919673,-1.10816048097482,0,0,1,1.08347370000001,1,0,4,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8370,Detection,0,4.79822904919673,-0.480448453941418,0,1,0,0.916727100000116,1,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8371,Detection,0.055,4.79822904919673,-0.211676440187879,1,1,1,0.832999599999766,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8372,Detection,0.055,4.79822904919673,-0.66292474381092,1,0,0,1.4001790999996,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8373,Detection,0.055,4.79822904919673,0.177716934402717,1,1,1,0.799991800000043,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8374,Detection,0,4.79822904919673,0.663912587693395,0,0,1,1.08352169999989,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8375,Detection,0.055,4.79822904919673,-2.07820176830513,1,1,1,0.79988639999965,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8376,Detection,0,4.79822904919673,-1.27668857585358,0,0,1,0.900475399999777,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8377,Detection,0.055,4.79822904919673,-0.421077097198229,1,0,0,1.06681380000009,2,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8378,Detection,0.055,4.79822904919673,0.84804000193935,1,1,1,1.33309299999974,4,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8427,Detection,0.055,4.79822904919673,1.71077580115988,1,1,1,1.11321709999993,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8428,Detection,0.055,4.79822904919673,-0.982914380657311,1,1,1,0.816510300000118,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8429,Detection,0.055,4.79822904919673,0.99133798925029,1,1,1,0.966998899999908,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8430,Detection,0,4.79822904919673,-0.595690337743658,0,1,0,1.08487950000017,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8431,Detection,0.055,4.79822904919673,0.984639671465951,1,1,1,0.933523599999717,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8432,Detection,0.055,4.79822904919673,0.34872289295571,1,0,0,1.03352510000013,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8433,Detection,0,4.79822904919673,1.5742498238776,0,0,1,0.916832700000214,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8434,Detection,0,4.79822904919673,1.27029308996509,0,0,1,0.851158399999804,4,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8435,Detection,0.055,4.79822904919673,1.17069815492551,1,0,0,1.08344890000035,4,1,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8436,Detection,0.055,4.79822904919673,0.046196012834381,1,1,1,0.866706700000123,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8437,Detection,0.055,4.79822904919673,0.648654468009462,1,0,0,0.983966799999962,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8438,Detection,0.055,4.79822904919673,-1.38461524861618,1,1,1,1.24997050000002,2,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8439,Detection,0.055,4.79822904919673,-0.230812171226011,1,0,0,0.983273899999858,2,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8440,Detection,0,4.79822904919673,-0.519380184925541,0,0,1,0.900094600000102,4,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8441,Detection,0.055,4.79822904919673,2.27346637489373,1,1,1,0.916727599999831,4,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8442,Detection,0,4.79822904919673,-1.09272193633017,0,0,1,0.900161900000057,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8443,Detection,0,4.79822904919673,-1.15457420003071,0,0,1,0.750170000000253,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8444,Detection,0,4.79822904919673,2.27975269677744,0,0,1,1.03339760000017,2,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8445,Detection,0,4.79822904919673,0.539092449752772,0,0,1,1.13341290000017,2,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8446,Detection,0.055,4.79822904919673,0.60463576313554,1,0,0,1.06699260000005,2,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8447,Detection,0.055,4.79822904919673,1.10053070962138,1,1,1,0.783752699999695,4,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8448,Detection,0,4.79822904919673,-0.719074794556037,0,0,1,1.18334019999975,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8449,Detection,0,4.79822904919673,-0.288132509857768,0,0,1,0.983527600000343,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8450,Detection,0,4.79822904919673,0.0127026947722317,0,0,1,1.08332590000009,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8451,Detection,0,4.79822904919673,0.672801171214994,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,2,8452,Detection,0,4.79822904919673,1.94860840149285,0,0,1,0.766846600000008,2,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8553,Detection,0.055,4.79822904919673,0.245329017411238,1,0,0,1.09976160000042,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8554,Detection,0.055,4.79822904919673,0.244100198461783,1,1,1,0.767199300000357,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8555,Detection,0.055,4.79822904919673,-0.185917488929902,1,1,1,0.850258999999824,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8556,Detection,0,4.79822904919673,-1.28117084981665,0,0,1,0.783509200000481,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8557,Detection,0,4.79822904919673,-1.03397071376748,0,1,0,0.933131200000389,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8558,Detection,0.055,4.79822904919673,0.485624907790828,1,0,0,1.06702829999995,2,0,3,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8559,Detection,0,4.79822904919673,-1.00793043811173,0,0,1,1.06702380000024,2,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8560,Detection,0.055,4.79822904919673,0.311650406882903,1,0,0,1.28415790000054,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8561,Detection,0.055,4.79822904919673,-0.939261953628229,1,0,0,0.749751199999992,4,1,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8562,Detection,0.055,4.79822904919673,-0.00466744368427322,1,1,1,0.783303600000181,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8563,Detection,0,4.79822904919673,-0.564456086347842,0,0,1,0.850216700000601,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8564,Detection,0,4.79822904919673,0.820456668057294,0,1,0,1.10007150000001,4,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8565,Detection,0,4.79822904919673,-0.868708672387523,0,0,1,1.46668640000007,2,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8566,Detection,0,4.79822904919673,-0.220833498054405,0,0,1,1.18339849999938,3,0,3,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8567,Detection,0.055,4.79822904919673,0.940787494617209,1,0,0,0.966339100000368,3,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8568,Detection,0,4.79822904919673,-1.50046937693887,0,1,0,0.966721800000414,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8569,Detection,0,4.79822904919673,-1.07957011585107,0,0,1,0.733638800000335,3,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8570,Detection,0,4.79822904919673,0.441064707479571,0,1,0,0.916820100000223,3,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8571,Detection,0.055,4.79822904919673,-0.324881875979366,1,0,0,0.766661399999975,2,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8572,Detection,0.055,4.79822904919673,-1.63246658701283,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8573,Detection,0.055,4.79822904919673,-0.582201110787765,1,0,0,0.766661799999383,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8574,Detection,0.055,4.79822904919673,-0.409016427898902,1,1,1,0.851944799999728,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8575,Detection,0,4.79822904919673,0.0178501519925369,0,0,1,0.849987900000087,5,5,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8576,Detection,0,4.79822904919673,-1.16851594253172,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8577,Detection,0,4.79822904919673,-1.40016353425366,0,0,1,0.749768699999549,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,3,8578,Detection,0.055,4.79822904919673,0.487229024631457,1,1,1,1.06659690000015,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8627,Detection,0.0587848330058985,4.79822904919673,0.611924354450332,1,0,0,0.950449500000104,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8628,Detection,0.0587848330058985,4.79822904919673,0.961127135892195,1,1,1,1.0832061000001,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8629,Detection,0,4.79822904919673,1.78069459088716,0,0,1,1.04985239999951,5,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8630,Detection,0.0587848330058985,4.79822904919673,-0.468105280770908,1,1,1,0.83328100000017,5,5,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8631,Detection,0,4.79822904919673,0.0503273378528326,0,0,1,0.850073699999484,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8632,Detection,0,4.79822904919673,0.616865514038833,0,1,0,1.05005800000072,3,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8633,Detection,0,4.79822904919673,0.230635994020661,0,0,1,1.05190089999996,4,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8634,Detection,0,4.79822904919673,-0.0797340628786209,0,1,0,1.31655039999987,4,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8635,Detection,0.0587848330058985,4.79822904919673,-0.907791407310604,1,1,1,0.850027700000282,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8636,Detection,0.0587848330058985,4.79822904919673,-0.0567043517460662,1,1,1,0.883526499999789,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8637,Detection,0,4.79822904919673,0.908332219074641,0,0,1,0.816711999999825,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8638,Detection,0.0587848330058985,4.79822904919673,1.18039195471566,1,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8639,Detection,0,4.79822904919673,-0.513241967179647,0,0,1,0.733257100000628,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8640,Detection,0.0587848330058985,4.79822904919673,-0.117474015058658,1,1,1,0.817149099999369,4,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8641,Detection,0.0587848330058985,4.79822904919673,-0.476217539062322,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8642,Detection,0.0587848330058985,4.79822904919673,0.328103649437504,1,0,0,0.666752000000088,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8643,Detection,0.0587848330058985,4.79822904919673,1.12213076310679,1,0,0,0.783282800000052,5,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8644,Detection,0.0587848330058985,4.79822904919673,-0.718054953463483,1,1,1,0.867023099999642,4,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8645,Detection,0,4.79822904919673,2.41235286333861,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8646,Detection,0,4.79822904919673,-0.636726164044967,0,0,1,1.35021810000035,3,2,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8647,Detection,0,4.79822904919673,-0.0684340664751085,0,0,1,0.83336639999925,4,0,1,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8648,Detection,0,4.79822904919673,-1.08418141256975,0,0,1,0.948269599999549,4,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8649,Detection,0,4.79822904919673,0.112183397342387,0,1,0,0.616669000000002,5,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8650,Detection,0.0587848330058985,4.79822904919673,-0.158132386723059,1,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8651,Detection,0,4.79822904919673,-0.342963946535274,0,0,1,0.750133300000016,5,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,4,8652,Detection,0.0587848330058985,4.79822904919673,-0.20659435459377,1,1,1,1.28369079999993,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8727,Detection,0.0587848330058985,4.79822904919673,0.866567074802578,1,0,0,1.11667469999975,4,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8728,Detection,0.0587848330058985,4.79822904919673,0.379725947109493,1,0,0,1.1502018000001,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8729,Detection,0,4.79822904919673,0.227515636479583,0,0,1,0.966731499999696,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8730,Detection,0,4.79822904919673,-1.43200931753979,0,0,1,0.900183599999764,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8731,Detection,0.0587848330058985,4.79822904919673,0.584498922344188,1,1,1,0.934059300000627,2,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8732,Detection,0,4.79822904919673,-1.01495814610821,0,1,0,0.866724500000601,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8733,Detection,0,4.79822904919673,0.315776850417946,0,0,1,0.833437299999787,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8734,Detection,0,4.79822904919673,-0.545736753510521,0,0,1,0.783537900000738,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8735,Detection,0,4.79822904919673,-0.0961731549144309,0,0,1,0.533287899999777,6,6,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8736,Detection,0,4.79822904919673,-2.22997767196213,0,NaN,NaN,NaN,NaN,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8737,Detection,0.0587848330058985,4.79822904919673,0.206099716207245,1,1,1,0.900251000000026,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8738,Detection,0,4.79822904919673,-0.408922418939899,0,1,0,1.35018760000003,3,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8739,Detection,0.0587848330058985,4.79822904919673,0.385660158925822,1,1,1,0.8519667999999,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8740,Detection,0,4.79822904919673,-0.424036703108504,0,0,1,0.78365870000016,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8741,Detection,0,4.79822904919673,-0.401854003725211,0,0,1,1.23339990000022,6,1,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8742,Detection,0,4.79822904919673,0.752555828073774,0,0,1,0.983955499999865,1,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8743,Detection,0.0587848330058985,4.79822904919673,-0.585056488146059,1,1,1,0.86644139999953,5,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8744,Detection,0.0587848330058985,4.79822904919673,0.224839401928409,1,1,1,1.18546289999995,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8745,Detection,0.0587848330058985,4.79822904919673,-0.772393833160057,1,0,0,1.25198340000043,6,4,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8746,Detection,0,4.79822904919673,0.159244448286011,0,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8747,Detection,0.0587848330058985,4.79822904919673,0.680358832614609,1,0,0,0.800400400000399,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8748,Detection,0.0587848330058985,4.79822904919673,0.698858084565161,1,1,1,0.716684800000621,4,0,2,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8749,Detection,0,4.79822904919673,-0.181767407262485,0,0,1,1.03330779999942,5,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8750,Detection,0.0587848330058985,4.79822904919673,0.0730075080634881,1,1,1,0.78345040000022,6,3,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8751,Detection,0.0587848330058985,4.79822904919673,0.784422629599083,1,1,1,0.766912899999625,6,2,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,5,8752,Detection,0.0587848330058985,4.79822904919673,0.633704336831587,1,1,1,0.734391900000446,6,5,0,NaN,NaN,NaN,NaN,NaN,NaN
18MP02969,0,1,8327,Tilt,0.2,4.79822904919673,-0,0,0,1,1.04949140000008,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN
